"","lagoslakeid","nLakePatches","LakeEdge_km","LakeEdgeArea_ha","LakeEdgeArea_pct","nWetlandPatches","WetlandEdge_km","WetlandArea_ha","WetlandArea_pct","BufferWidth_m"
"3579","27155",0,0,0,0,47,82.6003775204266,540.676186960042,0.623495417714438,1500
"3580","77019",0,0,0,0,138,48.2890182654694,139.043133965579,0.162696045667304,1500
"3581","84439",8,27.793249780767,83.379749342301,0.0748078576120907,78,32.4759198795325,82.4746994638723,0.0739958517836805,1500
"3582","10415",0,0,0,0,36,26.5746213145366,82.6050244986648,0.09601494534709,1500
"3583","36480",0,0,0,0,20,14.3474208141377,63.4375642102193,0.0737088891661626,1500
"3584","2618",6,3.14377517531399,9.43132552594197,0.00611498722352698,127,56.7534541894375,139.256703144537,0.0902898493087782,1500
"3585","114197",5,5.28982611314576,15.8694783394373,0.0177788025937745,90,73.4562752873215,228.526692211218,0.256021707918068,1500
"3586","59496",0,0,0,0,137,56.7839696501488,146.835421049419,0.16745905958689,1500
"3587","28126",8,7.48327859511717,22.4498357853515,0.0194909721077346,109,53.8870588873244,141.223996881537,0.122610829338756,1500
"3588","67754",12,40.8201851487262,122.460555446179,0.0703478170427696,60,106.838386725238,780.238118292022,0.448210023181916,1500
"3589","69780",11,9.47093411264193,28.4128023379258,0.0227286240536007,59,35.5667182331876,99.8768023900251,0.0798957549558052,1500
"3590","112228",2,4.15475418104757,12.4642625431427,0.0106315944112568,19,38.3033994786346,330.828259946711,0.282185317210788,1500
"3591","125825",0,0,0,0,42,56.2423907232699,421.927073479949,0.434914749991272,1500
"3592","3420",2,11.2337395264657,33.7012185793972,0.00578066327350143,177,110.760180271384,365.904344499862,0.0627624132012261,1500
"3593","10416",2,1.65538100572047,4.96614301716141,0.00510844701025438,36,25.1574748401845,79.7089785125197,0.0819930258886214,1500
"3594","99851",5,5.17591842712897,15.5277552813869,0.0169186306328928,64,27.1342360486857,64.5596593515304,0.0703424938479819,1500
