OBJECTID,lagoslakei,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
574,3431,20298,18268200.000000000000000,120.000000000000000,26358.000000000000000,26238.000000000000000,9845.705143363878960,5766.229200392694111,199848123.000000000000000
575,3435,29161,26244900.000000000000000,120.000000000000000,30985.000000000000000,30865.000000000000000,9326.498233942595107,5980.531846968041464,271970015.000000000000000
576,3436,550,495000.000000000000000,2929.000000000000000,9940.000000000000000,7011.000000000000000,5965.763636363636579,1770.714077464860566,3281170.000000000000000
577,3454,12652,11386800.000000000000000,120.000000000000000,48291.000000000000000,48171.000000000000000,7712.805880493202494,6424.746144377990277,97582420.000000000000000
578,3456,9877,8889300.000000000000000,120.000000000000000,20926.000000000000000,20806.000000000000000,6748.207552900677911,4778.112464811414611,66652046.000000000000000
579,3458,10556,9500400.000000000000000,120.000000000000000,20020.000000000000000,19900.000000000000000,6675.138878363016374,4510.214051788704637,70462766.000000000000000
580,3468,7368,6631200.000000000000000,120.000000000000000,21414.000000000000000,21294.000000000000000,7287.272529858849339,5729.028342557899123,53692624.000000000000000
581,3475,15204,13683600.000000000000000,120.000000000000000,27792.000000000000000,27672.000000000000000,11934.528084714549550,6013.361754430543442,181452565.000000000000000
582,3489,6402,5761800.000000000000000,120.000000000000000,22457.000000000000000,22337.000000000000000,7564.932833489534460,4188.131208417285961,48430700.000000000000000
583,3490,13205,11884500.000000000000000,120.000000000000000,27216.000000000000000,27096.000000000000000,11650.349337372206719,6361.128395404201910,153842863.000000000000000
584,3498,6034,5430600.000000000000000,135.000000000000000,22477.000000000000000,22342.000000000000000,10338.225389459728831,4596.445905349101849,62380852.000000000000000
585,3502,4557,4101300.000000000000000,150.000000000000000,48095.000000000000000,47945.000000000000000,11752.625850340136822,9547.745867923695187,53556716.000000000000000
586,3509,85805,77224500.000000000000000,120.000000000000000,26573.000000000000000,26453.000000000000000,10524.701392692733862,5977.066188953596793,903072003.000000000000000
587,3511,34,30600.000000000000000,5183.000000000000000,8110.000000000000000,2927.000000000000000,6941.470588235293690,717.979158934551606,236010.000000000000000
588,3512,11427,10284300.000000000000000,120.000000000000000,23409.000000000000000,23289.000000000000000,7924.368513170560618,5973.461811848020261,90551759.000000000000000
589,3515,50002,45001800.000000000000000,120.000000000000000,75830.000000000000000,75710.000000000000000,11709.247050117995968,7434.944335848971605,585485771.000000000000000
590,3517,2626,2363400.000000000000000,849.000000000000000,33515.000000000000000,32666.000000000000000,14599.145849200303928,6356.697649030953471,38337357.000000000000000
591,3521,15774,14196600.000000000000000,120.000000000000000,33725.000000000000000,33605.000000000000000,14336.548243945733702,8765.698347884517716,226144712.000000000000000
592,3537,13995,12595500.000000000000000,120.000000000000000,18922.000000000000000,18802.000000000000000,6108.135834226509360,3838.190917629033265,85483361.000000000000000
593,3538,5850,5265000.000000000000000,120.000000000000000,19630.000000000000000,19510.000000000000000,9608.371111111111531,4763.462986542131148,56208971.000000000000000
594,3539,28865,25978500.000000000000000,120.000000000000000,26405.000000000000000,26285.000000000000000,7081.505213926900979,5867.255301740324285,204407648.000000000000000
595,3540,5994,5394600.000000000000000,120.000000000000000,21140.000000000000000,21020.000000000000000,6868.211878545212130,3847.601801873233399,41168062.000000000000000
596,3541,7818,7036200.000000000000000,120.000000000000000,15859.000000000000000,15739.000000000000000,6091.869148119723832,3714.921141509741119,47626233.000000000000000
597,3545,5184,4665600.000000000000000,725.000000000000000,16271.000000000000000,15546.000000000000000,9170.822530864197688,2747.528278182992381,47541544.000000000000000
598,3552,3479,3131100.000000000000000,2230.000000000000000,25240.000000000000000,23010.000000000000000,14083.127910319057264,5195.943583003760978,48995202.000000000000000
599,3572,17227,15504300.000000000000000,120.000000000000000,23532.000000000000000,23412.000000000000000,7262.014976490392655,5123.095080406677880,125102732.000000000000000
600,3575,30967,27870300.000000000000000,120.000000000000000,34455.000000000000000,34335.000000000000000,13254.804243226661129,6800.409751604827761,410461523.000000000000000
601,3582,9944,8949600.000000000000000,120.000000000000000,28591.000000000000000,28471.000000000000000,12201.029967819791636,5794.970155964104379,121327042.000000000000000
602,3585,293,263700.000000000000000,5612.000000000000000,14554.000000000000000,8942.000000000000000,9596.385665529011021,2303.792507173444392,2811741.000000000000000
603,3596,4038,3634200.000000000000000,120.000000000000000,19166.000000000000000,19046.000000000000000,9381.656017830609926,5261.598044461220525,37883127.000000000000000
604,3597,586,527400.000000000000000,4069.000000000000000,15198.000000000000000,11129.000000000000000,8935.042662116040447,2515.208281543525572,5235935.000000000000000
605,3605,6472,5824800.000000000000000,150.000000000000000,24572.000000000000000,24422.000000000000000,10590.330500618047154,4808.434052259509372,68540619.000000000000000
606,3609,8404,7563600.000000000000000,120.000000000000000,20542.000000000000000,20422.000000000000000,7960.957163255592604,4970.362589838091480,66903884.000000000000000
607,3623,13814,12432600.000000000000000,120.000000000000000,22609.000000000000000,22489.000000000000000,8691.450050673229271,5654.963694636133368,120063691.000000000000000
608,3624,6129,5516100.000000000000000,120.000000000000000,25065.000000000000000,24945.000000000000000,11233.137869146679805,6124.548988246454428,68847902.000000000000000
609,3628,8951,8055900.000000000000000,135.000000000000000,25369.000000000000000,25234.000000000000000,10839.707965590436288,6092.481799306156972,97026226.000000000000000
610,3631,37689,33920100.000000000000000,120.000000000000000,26143.000000000000000,26023.000000000000000,7390.989997081376714,5290.810378162570487,278559022.000000000000000
611,3639,11031,9927900.000000000000000,135.000000000000000,26924.000000000000000,26789.000000000000000,13013.049224911612328,6006.489747390810408,143546946.000000000000000
612,3654,36001,32400900.000000000000000,120.000000000000000,20192.000000000000000,20072.000000000000000,5703.843087692008339,3587.694659394158862,205344055.000000000000000
613,3655,19056,17150400.000000000000000,120.000000000000000,26729.000000000000000,26609.000000000000000,9738.298331234256693,6195.370206656975824,185573013.000000000000000
614,3657,13713,12341700.000000000000000,120.000000000000000,22007.000000000000000,21887.000000000000000,6848.004448333697837,4185.264431033001529,93906685.000000000000000
615,3663,8647,7782300.000000000000000,120.000000000000000,29311.000000000000000,29191.000000000000000,13071.387070660344762,6249.147225175534913,113028284.000000000000000
616,3672,11325,10192500.000000000000000,120.000000000000000,24969.000000000000000,24849.000000000000000,6376.914525386313471,5379.360454492779354,72218557.000000000000000
617,3674,8458,7612200.000000000000000,120.000000000000000,13783.000000000000000,13663.000000000000000,5476.003192244029378,3080.641410676049873,46316035.000000000000000
618,3676,43461,39114900.000000000000000,120.000000000000000,49906.000000000000000,49786.000000000000000,10870.217183221739106,7317.793592151868324,472430509.000000000000000
619,3682,4213,3791700.000000000000000,2660.000000000000000,24765.000000000000000,22105.000000000000000,12977.744362686920795,5701.305216611328433,54675237.000000000000000
620,3688,3413,3071700.000000000000000,2511.000000000000000,32445.000000000000000,29934.000000000000000,9565.183709346616524,4843.402382849868445,32645972.000000000000000
621,3704,81555,73399500.000000000000000,120.000000000000000,29930.000000000000000,29810.000000000000000,10175.966685059162046,6536.093933615772585,829900963.000000000000000
622,3706,4710,4239000.000000000000000,135.000000000000000,12727.000000000000000,12592.000000000000000,6741.802335456475703,2693.142680326743630,31753889.000000000000000
623,3709,9959,8963100.000000000000000,120.000000000000000,25144.000000000000000,25024.000000000000000,10382.559293101716321,5439.104947475764675,103399908.000000000000000
624,3715,2055,1849500.000000000000000,4980.000000000000000,25723.000000000000000,20743.000000000000000,16913.732360097325000,4763.821300016457826,34757720.000000000000000
625,3717,55243,49718700.000000000000000,120.000000000000000,57745.000000000000000,57625.000000000000000,7917.383940046703174,5407.219023523545729,437380041.000000000000000
626,3720,16438,14794200.000000000000000,120.000000000000000,40600.000000000000000,40480.000000000000000,10850.589670276189281,7377.761171542958436,178361993.000000000000000
627,3721,30296,27266400.000000000000000,120.000000000000000,28008.000000000000000,27888.000000000000000,10539.024161605491827,6798.155413858346947,319290276.000000000000000
628,3725,7564,6807600.000000000000000,120.000000000000000,20712.000000000000000,20592.000000000000000,6878.819804336329980,4848.375450925836958,52031393.000000000000000
629,3726,16034,14430600.000000000000000,120.000000000000000,29964.000000000000000,29844.000000000000000,8844.605026818011538,6564.888804585114485,141814397.000000000000000
630,3727,4190,3771000.000000000000000,120.000000000000000,26904.000000000000000,26784.000000000000000,7734.612410501193153,5333.923053392488328,32408026.000000000000000
631,3729,23233,20909700.000000000000000,120.000000000000000,28342.000000000000000,28222.000000000000000,6869.191322687556749,5992.502384213097685,159591922.000000000000000
632,3735,12714,11442600.000000000000000,120.000000000000000,17216.000000000000000,17096.000000000000000,6478.708746263961075,3750.789887116013688,82370303.000000000000000
633,3739,383,344700.000000000000000,2805.000000000000000,16716.000000000000000,13911.000000000000000,9283.020887728460366,3807.111820963269111,3555397.000000000000000
634,3747,13730,12357000.000000000000000,120.000000000000000,34353.000000000000000,34233.000000000000000,12746.294246176255911,7562.555438428476009,175006620.000000000000000
635,3750,955,859500.000000000000000,6381.000000000000000,15978.000000000000000,9597.000000000000000,9502.893193717278336,2537.546354381393940,9075263.000000000000000
636,3751,4619,4157100.000000000000000,135.000000000000000,26725.000000000000000,26590.000000000000000,11704.978566789348406,6090.152798038749097,54065296.000000000000000
637,3754,8510,7659000.000000000000000,120.000000000000000,26536.000000000000000,26416.000000000000000,10050.807285546416097,6027.171331477424246,85532370.000000000000000
638,3755,1573,1415700.000000000000000,3784.000000000000000,16789.000000000000000,13005.000000000000000,9772.086458995549037,3182.659476014989650,15371492.000000000000000
639,3756,5328,4795200.000000000000000,135.000000000000000,23086.000000000000000,22951.000000000000000,8972.388325825826541,4976.113983161434589,47804885.000000000000000
640,3759,13392,12052800.000000000000000,120.000000000000000,24133.000000000000000,24013.000000000000000,8396.996714456392510,5907.334960033753305,112452580.000000000000000
641,3761,3602,3241800.000000000000000,3510.000000000000000,27880.000000000000000,24370.000000000000000,15379.663797890061687,4735.475702128221201,55397549.000000000000000
642,3763,3574,3216600.000000000000000,4766.000000000000000,18103.000000000000000,13337.000000000000000,10452.181589255735162,2489.858035337676938,37356097.000000000000000
643,3772,4047,3642300.000000000000000,170.000000000000000,22085.000000000000000,21915.000000000000000,8248.279219174697573,5577.532041898045463,33380786.000000000000000
644,3786,6931,6237900.000000000000000,120.000000000000000,20964.000000000000000,20844.000000000000000,8314.101572644640328,4479.689352534268437,57625038.000000000000000
645,3787,10573,9515700.000000000000000,120.000000000000000,23667.000000000000000,23547.000000000000000,6832.603045493237914,4995.530208518258405,72241112.000000000000000
646,3791,68419,61577100.000000000000000,120.000000000000000,28870.000000000000000,28750.000000000000000,9380.753591838523789,6201.928907768082354,641821780.000000000000000
647,3798,10059,9053100.000000000000000,120.000000000000000,18714.000000000000000,18594.000000000000000,7255.589322994333088,4066.589401797132268,72983973.000000000000000
648,3807,12670,11403000.000000000000000,120.000000000000000,13770.000000000000000,13650.000000000000000,5173.258879242304829,3226.586613512324220,65545190.000000000000000
649,3808,6408,5767200.000000000000000,120.000000000000000,26756.000000000000000,26636.000000000000000,12616.801654182272614,5544.528619053799048,80848465.000000000000000
650,3817,4224,3801600.000000000000000,120.000000000000000,24073.000000000000000,23953.000000000000000,7413.318655303030027,4877.709618209783002,31313858.000000000000000
651,3830,8434,7590600.000000000000000,120.000000000000000,33239.000000000000000,33119.000000000000000,9634.641095565568321,5398.554649826288369,81258563.000000000000000
652,3832,4212,3790800.000000000000000,120.000000000000000,14820.000000000000000,14700.000000000000000,5385.484805318138569,2839.787755653146633,22683662.000000000000000
653,3836,16778,15100200.000000000000000,120.000000000000000,24555.000000000000000,24435.000000000000000,9826.660865419000402,5976.303894397303338,164871716.000000000000000
654,3840,17022,15319800.000000000000000,120.000000000000000,26216.000000000000000,26096.000000000000000,9414.548055457642477,6217.429732990804041,160254437.000000000000000
655,3868,719,647100.000000000000000,7172.000000000000000,35930.000000000000000,28758.000000000000000,21268.556328233658860,7964.358339330185117,15292092.000000000000000
656,3871,16110,14499000.000000000000000,120.000000000000000,27082.000000000000000,26962.000000000000000,11506.847051520793684,6811.522066498206186,185375306.000000000000000
657,3880,26617,23955300.000000000000000,120.000000000000000,25176.000000000000000,25056.000000000000000,7130.591990081527001,4311.526372868086582,189794967.000000000000000
658,3889,9201,8280900.000000000000000,120.000000000000000,24071.000000000000000,23951.000000000000000,7746.199652211716057,5279.766822178862640,71272783.000000000000000
659,3891,10833,9749700.000000000000000,120.000000000000000,12349.000000000000000,12229.000000000000000,3817.877226991599855,2915.471546694265726,41359064.000000000000000
660,3899,15711,14139900.000000000000000,120.000000000000000,25902.000000000000000,25782.000000000000000,11142.618611164152753,6732.957839053598036,175061681.000000000000000
661,3912,16322,14689800.000000000000000,120.000000000000000,23847.000000000000000,23727.000000000000000,8462.469979169220096,4848.826849904239680,138124435.000000000000000
662,3926,6947,6252300.000000000000000,120.000000000000000,32001.000000000000000,31881.000000000000000,13907.532028213618105,7198.370291020199147,96615625.000000000000000
663,3930,6427,5784300.000000000000000,120.000000000000000,16587.000000000000000,16467.000000000000000,5270.544266376225096,3533.238615501988079,33873788.000000000000000
664,3934,113,101700.000000000000000,2648.000000000000000,7911.000000000000000,5263.000000000000000,6465.619469026548359,1482.284062194856233,730615.000000000000000
665,3940,5375,4837500.000000000000000,120.000000000000000,27766.000000000000000,27646.000000000000000,11172.075534883721048,7380.560085072423135,60049906.000000000000000
666,3948,4703,4232700.000000000000000,1020.000000000000000,17895.000000000000000,16875.000000000000000,7657.494790559217108,3727.021361850058383,36013198.000000000000000
667,3949,8003,7202700.000000000000000,120.000000000000000,13000.000000000000000,12880.000000000000000,4462.582281644383329,2700.473965428422161,35714046.000000000000000
668,3954,2452,2206800.000000000000000,120.000000000000000,17737.000000000000000,17617.000000000000000,5812.902936378466620,5787.465329627384563,14253238.000000000000000
669,3958,72498,65248200.000000000000000,120.000000000000000,31404.000000000000000,31284.000000000000000,8990.022221302657272,6562.609417801724703,651758631.000000000000000
670,3961,911,819900.000000000000000,7002.000000000000000,17405.000000000000000,10403.000000000000000,11648.326015367727450,2578.234836000146970,10611625.000000000000000
671,3964,10806,9725400.000000000000000,120.000000000000000,24721.000000000000000,24601.000000000000000,8726.017120118453022,4973.906093739465177,94293341.000000000000000
672,3966,27249,24524100.000000000000000,120.000000000000000,26753.000000000000000,26633.000000000000000,8059.804653381775097,6699.623120987548646,219621617.000000000000000
673,3974,17483,15734700.000000000000000,120.000000000000000,26623.000000000000000,26503.000000000000000,10565.342790138991404,6044.061155623088780,184713888.000000000000000
674,3980,12039,10835100.000000000000000,120.000000000000000,17125.000000000000000,17005.000000000000000,6073.699642827476964,3676.219649657330137,73121270.000000000000000
675,3987,6099,5489100.000000000000000,120.000000000000000,24047.000000000000000,23927.000000000000000,11047.313657976717877,5405.057771676624725,67377566.000000000000000
676,4001,11014,9912600.000000000000000,120.000000000000000,27325.000000000000000,27205.000000000000000,12514.506537134555401,6467.942229288086310,137834775.000000000000000
677,4006,9335,8401500.000000000000000,120.000000000000000,26364.000000000000000,26244.000000000000000,12357.859667916443868,5405.178115653099667,115360620.000000000000000
678,4008,16056,14450400.000000000000000,120.000000000000000,21441.000000000000000,21321.000000000000000,7088.582274539113314,4532.756557004189744,113814277.000000000000000
679,4016,6620,5958000.000000000000000,120.000000000000000,26508.000000000000000,26388.000000000000000,10598.977341389727371,6888.490258041753805,70165230.000000000000000
680,4022,5137,4623300.000000000000000,150.000000000000000,32650.000000000000000,32500.000000000000000,17263.087015767956473,7339.693070656514465,88680478.000000000000000
681,4033,11083,9974700.000000000000000,120.000000000000000,25832.000000000000000,25712.000000000000000,9875.076423351078120,5778.607564233726407,109445472.000000000000000
682,4041,7728,6955200.000000000000000,120.000000000000000,49291.000000000000000,49171.000000000000000,13942.903467908901803,10160.852558958564259,107750758.000000000000000
683,4046,10951,9855900.000000000000000,120.000000000000000,24026.000000000000000,23906.000000000000000,8747.763857181991625,6000.943918471600227,95796762.000000000000000
684,4056,10233,9209700.000000000000000,120.000000000000000,23750.000000000000000,23630.000000000000000,10035.225447082966639,6143.826094490364085,102690462.000000000000000
685,4064,21169,19052100.000000000000000,120.000000000000000,21585.000000000000000,21465.000000000000000,6305.124805139590535,4320.245767535805498,133473187.000000000000000
686,4069,12203,10982700.000000000000000,120.000000000000000,27227.000000000000000,27107.000000000000000,9081.952552650987855,6230.252406133381555,110827067.000000000000000
687,4070,13176,11858400.000000000000000,120.000000000000000,44217.000000000000000,44097.000000000000000,13958.580069823921804,8649.766985332082186,183918251.000000000000000
688,4080,46489,41840100.000000000000000,120.000000000000000,34286.000000000000000,34166.000000000000000,10567.050764697025443,7104.472561894964201,491251623.000000000000000
689,4084,1718,1546200.000000000000000,9638.000000000000000,29413.000000000000000,19775.000000000000000,17985.245634458671702,4442.334473987632919,30898652.000000000000000
690,4091,2830,2547000.000000000000000,2554.000000000000000,26617.000000000000000,24063.000000000000000,13218.758303886925205,4444.300681620240539,37409086.000000000000000
691,4099,58144,52329600.000000000000000,120.000000000000000,26516.000000000000000,26396.000000000000000,7242.450433406714183,5367.548048487289634,421105038.000000000000000
692,4101,9465,8518500.000000000000000,120.000000000000000,23227.000000000000000,23107.000000000000000,9357.931325937664951,5192.439950052722452,88572820.000000000000000
693,4107,1473,1325700.000000000000000,135.000000000000000,22453.000000000000000,22318.000000000000000,15663.393754243041258,4234.593327916235467,23072179.000000000000000
694,4108,7009,6308100.000000000000000,120.000000000000000,28146.000000000000000,28026.000000000000000,13691.198459123983412,6634.674733845854462,95961610.000000000000000
695,4119,9131,8217900.000000000000000,120.000000000000000,27243.000000000000000,27123.000000000000000,9145.900887087942465,6136.672028368382598,83511221.000000000000000
696,4121,31042,27937800.000000000000000,120.000000000000000,42806.000000000000000,42686.000000000000000,12823.174151150054968,8610.578122378858097,398056972.000000000000000
697,4123,182,163800.000000000000000,10120.000000000000000,24816.000000000000000,14696.000000000000000,19233.137362637364276,4990.028476413453973,3500431.000000000000000
698,4134,25569,23012100.000000000000000,120.000000000000000,42951.000000000000000,42831.000000000000000,13776.845476944738039,7757.182241882827839,352260162.000000000000000
699,4136,3567,3210300.000000000000000,36995.000000000000000,81109.000000000000000,44114.000000000000000,63188.302775441545236,9282.161814369364947,225392676.000000000000000
700,4139,16034,14430600.000000000000000,120.000000000000000,29112.000000000000000,28992.000000000000000,12517.109267805912168,6603.869146306913535,200699330.000000000000000
701,4143,4516,4064400.000000000000000,3615.000000000000000,23235.000000000000000,19620.000000000000000,11643.996678476527450,3679.483161760248095,52584289.000000000000000
702,4144,4617,4155300.000000000000000,135.000000000000000,23226.000000000000000,23091.000000000000000,8747.363006281135313,4481.126668399060691,40386575.000000000000000
703,4156,3813,3431700.000000000000000,6507.000000000000000,23270.000000000000000,16763.000000000000000,16161.403881458169053,3508.382729755704986,61623433.000000000000000
704,4160,2882,2593800.000000000000000,720.000000000000000,21222.000000000000000,20502.000000000000000,10285.878903539209205,5781.541824676601209,29643903.000000000000000
705,4194,6457,5811300.000000000000000,120.000000000000000,21990.000000000000000,21870.000000000000000,7252.217438438903628,5494.141439267094029,46827568.000000000000000
706,4198,12262,11035800.000000000000000,120.000000000000000,28634.000000000000000,28514.000000000000000,9348.735524384275777,5790.148269107651686,114634195.000000000000000
707,4202,11288,10159200.000000000000000,120.000000000000000,30451.000000000000000,30331.000000000000000,10760.507352941176578,6845.206775307906355,121464607.000000000000000
708,4206,12258,11032200.000000000000000,120.000000000000000,24204.000000000000000,24084.000000000000000,9625.758361886115381,5282.692991271437677,117992546.000000000000000
709,4210,8737,7863300.000000000000000,120.000000000000000,27380.000000000000000,27260.000000000000000,13533.150165960856611,6318.529284238651599,118239133.000000000000000
710,4213,7303,6572700.000000000000000,120.000000000000000,23890.000000000000000,23770.000000000000000,11845.458852526358896,5401.286919967274116,86507386.000000000000000
711,4216,14473,13025700.000000000000000,120.000000000000000,24605.000000000000000,24485.000000000000000,8837.454086920472037,6297.228039966303186,127904473.000000000000000
712,4223,16647,14982300.000000000000000,120.000000000000000,25457.000000000000000,25337.000000000000000,10965.587433171142038,6060.345311167702675,182544134.000000000000000
713,4225,696,626400.000000000000000,4749.000000000000000,23309.000000000000000,18560.000000000000000,14613.054597701149760,4727.425957516490598,10170686.000000000000000
714,4304,1340,1206000.000000000000000,3090.000000000000000,13645.000000000000000,10555.000000000000000,10583.077611940298084,2003.414806402736076,14181324.000000000000000
715,4425,1289,1160100.000000000000000,120.000000000000000,10323.000000000000000,10203.000000000000000,3995.062063615205716,2857.962545111297459,5149635.000000000000000
716,4547,2834,2550600.000000000000000,8048.000000000000000,29451.000000000000000,21403.000000000000000,24172.572335920958722,5537.131045571627510,68505070.000000000000000
717,4683,1968,1771200.000000000000000,8974.000000000000000,28927.000000000000000,19953.000000000000000,17456.583841463416320,4996.077370350821184,34354557.000000000000000
718,4871,276,248400.000000000000000,5111.000000000000000,9420.000000000000000,4309.000000000000000,6840.297101449275033,908.406216270957316,1887922.000000000000000
719,5062,12867,11580300.000000000000000,120.000000000000000,19957.000000000000000,19837.000000000000000,7375.734747804461222,4301.205772388077094,94903579.000000000000000
720,5322,177,159300.000000000000000,9768.000000000000000,13009.000000000000000,3241.000000000000000,11380.666666666666060,700.997849450410968,2014378.000000000000000
721,5481,1314,1182600.000000000000000,15887.000000000000000,23051.000000000000000,7164.000000000000000,19069.058599695585144,1465.061555396860285,25056743.000000000000000
722,5582,32,28800.000000000000000,615.000000000000000,3283.000000000000000,2668.000000000000000,1889.937500000000000,899.791640377787644,60478.000000000000000
723,5584,6671,6003900.000000000000000,120.000000000000000,29348.000000000000000,29228.000000000000000,13017.901364113326053,6019.930995235148657,86842420.000000000000000
724,5585,9030,8127000.000000000000000,120.000000000000000,17805.000000000000000,17685.000000000000000,4913.138095238095048,3382.384859445789516,44365637.000000000000000
725,5586,16069,14462100.000000000000000,120.000000000000000,19811.000000000000000,19691.000000000000000,6071.031053581429660,4757.494747204774285,97555398.000000000000000
726,5587,3307,2976300.000000000000000,120.000000000000000,25477.000000000000000,25357.000000000000000,11026.325975204112183,6236.213131551429797,36464060.000000000000000
727,6334,1144,1029600.000000000000000,120.000000000000000,12615.000000000000000,12495.000000000000000,4345.182692307692378,2929.778142752347321,4970889.000000000000000
728,6335,10597,9537300.000000000000000,120.000000000000000,35032.000000000000000,34912.000000000000000,12152.794470133056166,7409.763334496115021,128783163.000000000000000
729,6336,13080,11772000.000000000000000,120.000000000000000,31613.000000000000000,31493.000000000000000,11495.618960244648406,6591.778063442619896,150362696.000000000000000
730,6337,10246,9221400.000000000000000,120.000000000000000,24787.000000000000000,24667.000000000000000,11092.973941050166104,5678.583188807910119,113658611.000000000000000
731,6338,1328,1195200.000000000000000,120.000000000000000,32820.000000000000000,32700.000000000000000,14677.474397590362059,9751.743248511349520,19491686.000000000000000
732,6339,2364,2127600.000000000000000,1818.000000000000000,22964.000000000000000,21146.000000000000000,11932.666666666666060,4913.873727247396346,28208824.000000000000000
733,6340,8579,7721100.000000000000000,120.000000000000000,17525.000000000000000,17405.000000000000000,6838.374868865835197,4343.878495297934933,58666418.000000000000000
734,6341,10720,9648000.000000000000000,135.000000000000000,25970.000000000000000,25835.000000000000000,13169.822108208954887,5392.810169808464707,141180493.000000000000000
735,6342,3238,2914200.000000000000000,120.000000000000000,25972.000000000000000,25852.000000000000000,9958.536133415687800,4371.856778764717092,32245740.000000000000000
736,6343,3874,3486600.000000000000000,120.000000000000000,23519.000000000000000,23399.000000000000000,11891.025554981930327,4842.706152964718058,46065833.000000000000000
737,6345,8508,7657200.000000000000000,120.000000000000000,30957.000000000000000,30837.000000000000000,11826.589562764456787,5909.756416613856345,100620624.000000000000000
738,6346,9780,8802000.000000000000000,120.000000000000000,26187.000000000000000,26067.000000000000000,10037.761758691207433,5095.612421926192837,98169310.000000000000000
739,6347,8563,7706700.000000000000000,120.000000000000000,25631.000000000000000,25511.000000000000000,10432.113044493751659,6649.755928333622251,89330184.000000000000000
740,6348,8213,7391700.000000000000000,120.000000000000000,30003.000000000000000,29883.000000000000000,10630.480701327163843,7030.607731600101033,87308138.000000000000000
741,6349,13634,12270600.000000000000000,120.000000000000000,26822.000000000000000,26702.000000000000000,10838.054569458705373,6713.877988460492816,147766036.000000000000000
742,6350,15319,13787100.000000000000000,120.000000000000000,28198.000000000000000,28078.000000000000000,11098.073046543508099,6940.957934289860532,170011381.000000000000000
743,6351,23126,20813400.000000000000000,120.000000000000000,24340.000000000000000,24220.000000000000000,7314.943440283663222,5701.374728985299953,169165382.000000000000000
744,6352,13433,12089700.000000000000000,120.000000000000000,27916.000000000000000,27796.000000000000000,12305.076974614754363,6691.369293288361405,165294099.000000000000000
745,6353,4035,3631500.000000000000000,513.000000000000000,20349.000000000000000,19836.000000000000000,10298.828996282527442,3509.904927875966223,41555775.000000000000000
746,6354,12097,10887300.000000000000000,120.000000000000000,33941.000000000000000,33821.000000000000000,8552.066958750103367,6584.536124412480603,103454354.000000000000000
747,6355,3105,2794500.000000000000000,135.000000000000000,26593.000000000000000,26458.000000000000000,15797.069243156200173,5786.209515773064595,49049900.000000000000000
748,6356,2605,2344500.000000000000000,5263.000000000000000,40610.000000000000000,35347.000000000000000,18342.175815738963138,7564.293204996867644,47781368.000000000000000
749,6357,13089,11780100.000000000000000,120.000000000000000,26676.000000000000000,26556.000000000000000,8202.037741615096820,6547.900753760924090,107356472.000000000000000
750,6358,35080,31572000.000000000000000,120.000000000000000,26253.000000000000000,26133.000000000000000,9561.537827822121471,7175.694323855555012,335418747.000000000000000
751,6359,41706,37535400.000000000000000,120.000000000000000,21019.000000000000000,20899.000000000000000,5629.733227832925877,3615.958868723948854,234793654.000000000000000
752,6360,12293,11063700.000000000000000,120.000000000000000,28550.000000000000000,28430.000000000000000,13234.339786870576063,6150.339400132203082,162689739.000000000000000
753,6361,5770,5193000.000000000000000,135.000000000000000,23799.000000000000000,23664.000000000000000,10166.949220103986590,5645.761728960438631,58663297.000000000000000
754,6362,12250,11025000.000000000000000,120.000000000000000,22334.000000000000000,22214.000000000000000,5966.644408163265325,4683.401878375458182,73091394.000000000000000
755,6363,6880,6192000.000000000000000,135.000000000000000,23054.000000000000000,22919.000000000000000,10091.137936046510731,5369.906090000208678,69427029.000000000000000
756,6364,12625,11362500.000000000000000,120.000000000000000,23160.000000000000000,23040.000000000000000,7707.959920792079174,4950.081201019906985,97312994.000000000000000
757,6365,13337,12003300.000000000000000,120.000000000000000,31547.000000000000000,31427.000000000000000,12024.978031041464419,6081.039243913294740,160377132.000000000000000
758,6366,11619,10457100.000000000000000,120.000000000000000,24875.000000000000000,24755.000000000000000,8646.733712023409680,5694.708335305115725,100466399.000000000000000
759,6367,11309,10178100.000000000000000,120.000000000000000,23661.000000000000000,23541.000000000000000,9895.214077283579172,5951.006697660478494,111904976.000000000000000
760,6368,4010,3609000.000000000000000,150.000000000000000,24517.000000000000000,24367.000000000000000,14104.606234413964557,6085.368166225832283,56559471.000000000000000
761,6369,1032,928800.000000000000000,300.000000000000000,24173.000000000000000,23873.000000000000000,12643.401162790698436,5623.958839898001315,13047990.000000000000000
762,6371,1111,999900.000000000000000,120.000000000000000,20759.000000000000000,20639.000000000000000,7110.656165616561339,5226.604423942008907,7899939.000000000000000
763,6373,2140,1926000.000000000000000,4031.000000000000000,25316.000000000000000,21285.000000000000000,15995.231308411215650,5427.702879306228169,34229795.000000000000000
764,6374,6895,6205500.000000000000000,120.000000000000000,24656.000000000000000,24536.000000000000000,10902.910514865845471,6478.143524764859649,75175568.000000000000000
765,6375,12652,11386800.000000000000000,120.000000000000000,20973.000000000000000,20853.000000000000000,6648.663373379702534,3849.134047754991570,84118889.000000000000000
766,6376,2096,1886400.000000000000000,2652.000000000000000,17709.000000000000000,15057.000000000000000,11468.378339694656461,3319.031570980944252,24037721.000000000000000
