Rowid_,LAGOSLAKEI,A_1,A_2,A_3
,17598,0.000000000000000,0.000000000000000,576000.000000000000000
,17599,0.000000000000000,262800.000000000000000,0.000000000000000
,17600,0.000000000000000,0.000000000000000,5662800.000000000000000
,17601,0.000000000000000,0.000000000000000,1375200.000000000000000
,17603,0.000000000000000,95400.000000000000000,2576700.000000000000000
,17605,0.000000000000000,0.000000000000000,7200.000000000000000
,17610,0.000000000000000,0.000000000000000,73800.000000000000000
,17624,0.000000000000000,19800.000000000000000,0.000000000000000
,17625,0.000000000000000,192600.000000000000000,0.000000000000000
,18578,0.000000000000000,6020100.000000000000000,5400.000000000000000
,18581,0.000000000000000,3688200.000000000000000,4373100.000000000000000
,18582,0.000000000000000,0.000000000000000,3361500.000000000000000
,18585,0.000000000000000,1022400.000000000000000,0.000000000000000
,18614,0.000000000000000,56700.000000000000000,0.000000000000000
,18617,0.000000000000000,5317200.000000000000000,0.000000000000000
,18629,0.000000000000000,0.000000000000000,1429200.000000000000000
,18634,0.000000000000000,0.000000000000000,221400.000000000000000
,18635,0.000000000000000,0.000000000000000,2371500.000000000000000
,18640,0.000000000000000,0.000000000000000,3663000.000000000000000
,18659,0.000000000000000,0.000000000000000,1800.000000000000000
,18662,0.000000000000000,2934000.000000000000000,0.000000000000000
,18666,0.000000000000000,0.000000000000000,4107600.000000000000000
,18671,0.000000000000000,117000.000000000000000,0.000000000000000
,18672,0.000000000000000,1210500.000000000000000,0.000000000000000
,18673,0.000000000000000,1431900.000000000000000,0.000000000000000
,18676,0.000000000000000,2364300.000000000000000,966600.000000000000000
,18677,0.000000000000000,0.000000000000000,3786300.000000000000000
,18679,0.000000000000000,1734300.000000000000000,0.000000000000000
,18680,0.000000000000000,23400.000000000000000,17100.000000000000000
,18681,0.000000000000000,645300.000000000000000,0.000000000000000
,19635,9039600.000000000000000,405000.000000000000000,0.000000000000000
,19637,0.000000000000000,0.000000000000000,1665000.000000000000000
,19644,0.000000000000000,0.000000000000000,856800.000000000000000
,19645,0.000000000000000,0.000000000000000,6137100.000000000000000
,19654,0.000000000000000,0.000000000000000,113400.000000000000000
,19655,0.000000000000000,2749500.000000000000000,0.000000000000000
,19656,0.000000000000000,126000.000000000000000,0.000000000000000
,19657,0.000000000000000,0.000000000000000,306000.000000000000000
,19662,0.000000000000000,13500.000000000000000,14400.000000000000000
,19674,0.000000000000000,0.000000000000000,21600.000000000000000
,19678,0.000000000000000,0.000000000000000,900.000000000000000
,19681,0.000000000000000,2546100.000000000000000,7371000.000000000000000
,19693,0.000000000000000,361800.000000000000000,0.000000000000000
,19709,0.000000000000000,2700.000000000000000,0.000000000000000
,19722,0.000000000000000,5489100.000000000000000,2343600.000000000000000
,19725,0.000000000000000,713700.000000000000000,0.000000000000000
,19730,340200.000000000000000,0.000000000000000,0.000000000000000
,19731,0.000000000000000,0.000000000000000,47700.000000000000000
,19733,0.000000000000000,2894400.000000000000000,0.000000000000000
,19735,301500.000000000000000,7792200.000000000000000,0.000000000000000
,19737,0.000000000000000,0.000000000000000,3222900.000000000000000
,19739,0.000000000000000,3600.000000000000000,0.000000000000000
,19740,0.000000000000000,0.000000000000000,442800.000000000000000
,19756,0.000000000000000,11700.000000000000000,101700.000000000000000
,19759,0.000000000000000,0.000000000000000,45900.000000000000000
,19763,0.000000000000000,329400.000000000000000,0.000000000000000
,19766,0.000000000000000,51300.000000000000000,0.000000000000000
,20705,0.000000000000000,1076400.000000000000000,0.000000000000000
,20708,0.000000000000000,0.000000000000000,268200.000000000000000
,20736,0.000000000000000,3475800.000000000000000,0.000000000000000
,20737,0.000000000000000,411300.000000000000000,10800.000000000000000
,20738,0.000000000000000,0.000000000000000,3158100.000000000000000
,20760,0.000000000000000,0.000000000000000,1791000.000000000000000
,20766,0.000000000000000,0.000000000000000,22500.000000000000000
,20776,0.000000000000000,65700.000000000000000,0.000000000000000
,20780,0.000000000000000,0.000000000000000,1934100.000000000000000
,20782,0.000000000000000,900.000000000000000,0.000000000000000
,20783,0.000000000000000,2668500.000000000000000,0.000000000000000
,20789,0.000000000000000,0.000000000000000,1185300.000000000000000
,20791,0.000000000000000,6300.000000000000000,240300.000000000000000
,20796,0.000000000000000,123300.000000000000000,0.000000000000000
,20798,0.000000000000000,173700.000000000000000,0.000000000000000
,20816,0.000000000000000,6300.000000000000000,0.000000000000000
,20818,0.000000000000000,37800.000000000000000,0.000000000000000
,20821,0.000000000000000,678600.000000000000000,0.000000000000000
,20863,0.000000000000000,9250200.000000000000000,0.000000000000000
,21783,0.000000000000000,8258400.000000000000000,819000.000000000000000
,21788,0.000000000000000,1122300.000000000000000,0.000000000000000
,21789,0.000000000000000,0.000000000000000,8244900.000000000000000
,21794,0.000000000000000,5501700.000000000000000,954900.000000000000000
,21806,0.000000000000000,0.000000000000000,4856400.000000000000000
,21816,0.000000000000000,2269800.000000000000000,0.000000000000000
,21833,0.000000000000000,10231200.000000000000000,0.000000000000000
,21840,0.000000000000000,0.000000000000000,4070700.000000000000000
,21856,0.000000000000000,900.000000000000000,0.000000000000000
,21864,0.000000000000000,0.000000000000000,91800.000000000000000
,21866,0.000000000000000,362700.000000000000000,0.000000000000000
,21869,0.000000000000000,0.000000000000000,3391200.000000000000000
,21870,0.000000000000000,2179800.000000000000000,0.000000000000000
,21872,0.000000000000000,7701300.000000000000000,0.000000000000000
,21873,0.000000000000000,0.000000000000000,1800.000000000000000
,21876,0.000000000000000,0.000000000000000,1996200.000000000000000
,21878,0.000000000000000,0.000000000000000,915300.000000000000000
,21879,0.000000000000000,1442700.000000000000000,0.000000000000000
,21882,0.000000000000000,0.000000000000000,2171700.000000000000000
,21883,0.000000000000000,0.000000000000000,2701800.000000000000000
,21889,755100.000000000000000,491400.000000000000000,0.000000000000000
,21891,0.000000000000000,919800.000000000000000,0.000000000000000
,21899,0.000000000000000,0.000000000000000,3592800.000000000000000
,21901,0.000000000000000,0.000000000000000,1298700.000000000000000
,21911,0.000000000000000,0.000000000000000,95400.000000000000000
,21921,0.000000000000000,28800.000000000000000,0.000000000000000
,21928,0.000000000000000,92700.000000000000000,0.000000000000000
,22893,0.000000000000000,209700.000000000000000,26100.000000000000000
,22898,0.000000000000000,0.000000000000000,1404000.000000000000000
,22899,0.000000000000000,0.000000000000000,3166200.000000000000000
,22907,0.000000000000000,494100.000000000000000,0.000000000000000
,22916,0.000000000000000,0.000000000000000,161100.000000000000000
,22929,0.000000000000000,0.000000000000000,4941900.000000000000000
,22948,0.000000000000000,1440900.000000000000000,0.000000000000000
,22949,0.000000000000000,0.000000000000000,580500.000000000000000
,22960,0.000000000000000,826200.000000000000000,0.000000000000000
,22965,0.000000000000000,1230300.000000000000000,0.000000000000000
,22969,0.000000000000000,3399300.000000000000000,0.000000000000000
,22971,0.000000000000000,1431000.000000000000000,0.000000000000000
,22974,0.000000000000000,133200.000000000000000,0.000000000000000
,22984,0.000000000000000,0.000000000000000,2626200.000000000000000
,22986,0.000000000000000,8860500.000000000000000,0.000000000000000
,23004,0.000000000000000,900.000000000000000,968400.000000000000000
,23008,0.000000000000000,4500.000000000000000,0.000000000000000
,23011,0.000000000000000,78300.000000000000000,0.000000000000000
,23969,0.000000000000000,670500.000000000000000,797400.000000000000000
,23971,0.000000000000000,695700.000000000000000,17100.000000000000000
,23974,0.000000000000000,12527100.000000000000000,0.000000000000000
,23977,0.000000000000000,899100.000000000000000,0.000000000000000
,23979,0.000000000000000,787500.000000000000000,0.000000000000000
,23987,0.000000000000000,0.000000000000000,9772200.000000000000000
,23991,0.000000000000000,0.000000000000000,8417700.000000000000000
,24026,0.000000000000000,30600.000000000000000,0.000000000000000
,24027,0.000000000000000,0.000000000000000,131400.000000000000000
,24040,0.000000000000000,0.000000000000000,184500.000000000000000
,24044,0.000000000000000,3491100.000000000000000,0.000000000000000
,24045,0.000000000000000,13125600.000000000000000,0.000000000000000
,24048,0.000000000000000,0.000000000000000,63900.000000000000000
,24050,0.000000000000000,3127500.000000000000000,0.000000000000000
,24051,0.000000000000000,399600.000000000000000,0.000000000000000
,24060,0.000000000000000,0.000000000000000,6826500.000000000000000
,24061,0.000000000000000,378000.000000000000000,0.000000000000000
,24070,0.000000000000000,0.000000000000000,1715400.000000000000000
,24074,0.000000000000000,9351900.000000000000000,0.000000000000000
,24081,0.000000000000000,41400.000000000000000,1710000.000000000000000
,24082,0.000000000000000,76500.000000000000000,0.000000000000000
,24089,0.000000000000000,528300.000000000000000,7208100.000000000000000
,24090,0.000000000000000,486000.000000000000000,0.000000000000000
,24100,0.000000000000000,156600.000000000000000,0.000000000000000
,24105,0.000000000000000,104400.000000000000000,0.000000000000000
,24114,0.000000000000000,0.000000000000000,489600.000000000000000
,24464,0.000000000000000,0.000000000000000,3762000.000000000000000
,24995,0.000000000000000,464400.000000000000000,0.000000000000000
,24996,0.000000000000000,0.000000000000000,6595200.000000000000000
,24997,0.000000000000000,9683100.000000000000000,57600.000000000000000
,25002,0.000000000000000,0.000000000000000,115200.000000000000000
,25006,0.000000000000000,484200.000000000000000,1807200.000000000000000
,25010,0.000000000000000,0.000000000000000,2623500.000000000000000
,25013,0.000000000000000,935100.000000000000000,0.000000000000000
,25015,0.000000000000000,441900.000000000000000,0.000000000000000
,25018,0.000000000000000,0.000000000000000,2539800.000000000000000
,25019,0.000000000000000,1087200.000000000000000,0.000000000000000
,25049,0.000000000000000,900.000000000000000,0.000000000000000
,25066,0.000000000000000,4500.000000000000000,0.000000000000000
,25079,0.000000000000000,419400.000000000000000,0.000000000000000
,25080,3609900.000000000000000,20197800.000000000000000,0.000000000000000
,25084,0.000000000000000,305100.000000000000000,54900.000000000000000
,25085,0.000000000000000,0.000000000000000,2424600.000000000000000
,25088,0.000000000000000,83700.000000000000000,0.000000000000000
,25091,0.000000000000000,2097000.000000000000000,0.000000000000000
,25094,0.000000000000000,0.000000000000000,4658400.000000000000000
,25095,0.000000000000000,0.000000000000000,5663700.000000000000000
,25098,0.000000000000000,0.000000000000000,519300.000000000000000
,25102,0.000000000000000,8418600.000000000000000,0.000000000000000
,25106,0.000000000000000,0.000000000000000,1095300.000000000000000
,25107,0.000000000000000,0.000000000000000,4645800.000000000000000
,25108,0.000000000000000,0.000000000000000,135000.000000000000000
,25111,0.000000000000000,59400.000000000000000,0.000000000000000
,25121,0.000000000000000,70200.000000000000000,0.000000000000000
,25123,0.000000000000000,1658700.000000000000000,1847700.000000000000000
,25145,0.000000000000000,0.000000000000000,11700.000000000000000
,25493,0.000000000000000,4420800.000000000000000,0.000000000000000
,25512,0.000000000000000,1744200.000000000000000,0.000000000000000
,26035,0.000000000000000,0.000000000000000,54900.000000000000000
,26036,0.000000000000000,10530000.000000000000000,0.000000000000000
,26037,0.000000000000000,0.000000000000000,6960600.000000000000000
,26043,0.000000000000000,0.000000000000000,4698900.000000000000000
,26064,0.000000000000000,0.000000000000000,2979000.000000000000000
,26068,0.000000000000000,0.000000000000000,810900.000000000000000
,26114,0.000000000000000,18900.000000000000000,0.000000000000000
,26126,0.000000000000000,0.000000000000000,6022800.000000000000000
,26127,0.000000000000000,2301300.000000000000000,0.000000000000000
,26128,0.000000000000000,102600.000000000000000,0.000000000000000
,26132,0.000000000000000,3055500.000000000000000,0.000000000000000
,26137,0.000000000000000,5479200.000000000000000,0.000000000000000
,26149,0.000000000000000,0.000000000000000,2359800.000000000000000
,26153,0.000000000000000,43200.000000000000000,18900.000000000000000
,26154,0.000000000000000,166500.000000000000000,0.000000000000000
,26162,0.000000000000000,6300.000000000000000,0.000000000000000
,26163,1842300.000000000000000,1786500.000000000000000,39600.000000000000000
,26171,0.000000000000000,50400.000000000000000,0.000000000000000
,27073,0.000000000000000,6885900.000000000000000,0.000000000000000
,27074,4994100.000000000000000,89100.000000000000000,0.000000000000000
,27078,0.000000000000000,8502300.000000000000000,0.000000000000000
,27079,0.000000000000000,7519500.000000000000000,0.000000000000000
,27085,0.000000000000000,0.000000000000000,7804800.000000000000000
,27087,273600.000000000000000,1861200.000000000000000,0.000000000000000
,27094,0.000000000000000,0.000000000000000,139500.000000000000000
,27099,0.000000000000000,0.000000000000000,9154800.000000000000000
,27113,0.000000000000000,0.000000000000000,30600.000000000000000
,27119,0.000000000000000,0.000000000000000,543600.000000000000000
,27134,0.000000000000000,0.000000000000000,3059100.000000000000000
,27140,0.000000000000000,11700.000000000000000,0.000000000000000
,27150,0.000000000000000,1267200.000000000000000,0.000000000000000
,27153,0.000000000000000,0.000000000000000,3592800.000000000000000
,27154,0.000000000000000,578700.000000000000000,0.000000000000000
,27155,0.000000000000000,6002100.000000000000000,0.000000000000000
,27157,0.000000000000000,5504400.000000000000000,3303000.000000000000000
,27160,0.000000000000000,0.000000000000000,639900.000000000000000
,27162,0.000000000000000,0.000000000000000,1989900.000000000000000
,27169,0.000000000000000,0.000000000000000,1277100.000000000000000
,27170,0.000000000000000,0.000000000000000,1098900.000000000000000
,27173,0.000000000000000,7443000.000000000000000,4600800.000000000000000
,27177,0.000000000000000,0.000000000000000,363600.000000000000000
,27182,0.000000000000000,0.000000000000000,503100.000000000000000
,27183,0.000000000000000,0.000000000000000,67500.000000000000000
,27185,0.000000000000000,45000.000000000000000,505800.000000000000000
,27188,0.000000000000000,3600.000000000000000,0.000000000000000
,27196,0.000000000000000,621900.000000000000000,0.000000000000000
,27198,0.000000000000000,2132100.000000000000000,640800.000000000000000
,27209,0.000000000000000,2700.000000000000000,0.000000000000000
,28037,0.000000000000000,945000.000000000000000,212400.000000000000000
,28054,0.000000000000000,0.000000000000000,5199300.000000000000000
,28057,7741800.000000000000000,71100.000000000000000,0.000000000000000
,28063,0.000000000000000,0.000000000000000,3605400.000000000000000
,28076,0.000000000000000,158400.000000000000000,0.000000000000000
,28087,0.000000000000000,0.000000000000000,876600.000000000000000
,28088,0.000000000000000,0.000000000000000,4642200.000000000000000
,28108,872100.000000000000000,0.000000000000000,0.000000000000000
,28112,0.000000000000000,0.000000000000000,130500.000000000000000
,28119,0.000000000000000,610200.000000000000000,0.000000000000000
,28122,0.000000000000000,0.000000000000000,333900.000000000000000
,28124,0.000000000000000,0.000000000000000,134100.000000000000000
,28126,0.000000000000000,0.000000000000000,5400.000000000000000
,28132,0.000000000000000,425700.000000000000000,0.000000000000000
,28137,0.000000000000000,24300.000000000000000,0.000000000000000
,28139,0.000000000000000,0.000000000000000,8434800.000000000000000
,28144,0.000000000000000,7591500.000000000000000,0.000000000000000
,28145,2700.000000000000000,404100.000000000000000,0.000000000000000
,28146,0.000000000000000,231300.000000000000000,0.000000000000000
,28161,0.000000000000000,76500.000000000000000,0.000000000000000
,28169,0.000000000000000,365400.000000000000000,0.000000000000000
,28172,0.000000000000000,0.000000000000000,4674600.000000000000000
,28193,0.000000000000000,4581900.000000000000000,0.000000000000000
,29081,0.000000000000000,27000.000000000000000,0.000000000000000
,29082,0.000000000000000,36000.000000000000000,261900.000000000000000
,29083,0.000000000000000,0.000000000000000,5599800.000000000000000
,29084,0.000000000000000,458100.000000000000000,0.000000000000000
,29088,0.000000000000000,0.000000000000000,5193000.000000000000000
,29091,0.000000000000000,0.000000000000000,2897100.000000000000000
,29140,0.000000000000000,175500.000000000000000,0.000000000000000
,29146,0.000000000000000,0.000000000000000,28800.000000000000000
,29156,142200.000000000000000,0.000000000000000,0.000000000000000
,29161,0.000000000000000,21600.000000000000000,0.000000000000000
,29173,0.000000000000000,7818300.000000000000000,0.000000000000000
,29177,0.000000000000000,465300.000000000000000,0.000000000000000
,29180,0.000000000000000,637200.000000000000000,0.000000000000000
,29182,0.000000000000000,220500.000000000000000,0.000000000000000
,29189,0.000000000000000,676800.000000000000000,0.000000000000000
,29197,0.000000000000000,423900.000000000000000,0.000000000000000
,29199,0.000000000000000,215100.000000000000000,0.000000000000000
,29208,731700.000000000000000,4716000.000000000000000,0.000000000000000
,29209,0.000000000000000,77400.000000000000000,0.000000000000000
,29210,0.000000000000000,0.000000000000000,2701800.000000000000000
,29236,0.000000000000000,461700.000000000000000,0.000000000000000
,29241,0.000000000000000,0.000000000000000,3363300.000000000000000
,29605,0.000000000000000,648000.000000000000000,0.000000000000000
,30151,0.000000000000000,5788800.000000000000000,0.000000000000000
,30153,0.000000000000000,1471500.000000000000000,0.000000000000000
,30156,0.000000000000000,207900.000000000000000,0.000000000000000
,30157,0.000000000000000,7057800.000000000000000,0.000000000000000
,30162,0.000000000000000,0.000000000000000,3781800.000000000000000
,30169,0.000000000000000,6421500.000000000000000,0.000000000000000
,30172,217800.000000000000000,0.000000000000000,0.000000000000000
,30174,0.000000000000000,0.000000000000000,324900.000000000000000
,30184,0.000000000000000,0.000000000000000,1458900.000000000000000
,30191,0.000000000000000,875700.000000000000000,1396800.000000000000000
,30207,0.000000000000000,329400.000000000000000,0.000000000000000
,30226,0.000000000000000,0.000000000000000,111600.000000000000000
,30229,0.000000000000000,1238400.000000000000000,0.000000000000000
,30230,0.000000000000000,0.000000000000000,315000.000000000000000
,30235,0.000000000000000,0.000000000000000,646200.000000000000000
,30237,0.000000000000000,8919000.000000000000000,0.000000000000000
,30242,0.000000000000000,0.000000000000000,3600000.000000000000000
,30244,0.000000000000000,0.000000000000000,921600.000000000000000
,30250,0.000000000000000,623700.000000000000000,0.000000000000000
,30258,0.000000000000000,0.000000000000000,2194200.000000000000000
,30261,0.000000000000000,0.000000000000000,311400.000000000000000
,30266,0.000000000000000,3220200.000000000000000,0.000000000000000
,30272,0.000000000000000,0.000000000000000,274500.000000000000000
,30274,0.000000000000000,0.000000000000000,2759400.000000000000000
,30284,0.000000000000000,287100.000000000000000,1272600.000000000000000
,30287,0.000000000000000,50400.000000000000000,0.000000000000000
,30296,0.000000000000000,124200.000000000000000,0.000000000000000
,31221,0.000000000000000,0.000000000000000,7275600.000000000000000
,31228,0.000000000000000,0.000000000000000,3011400.000000000000000
,31230,0.000000000000000,4567500.000000000000000,0.000000000000000
,31231,0.000000000000000,7093800.000000000000000,0.000000000000000
,31232,0.000000000000000,343800.000000000000000,151200.000000000000000
,31233,0.000000000000000,0.000000000000000,1679400.000000000000000
,31236,0.000000000000000,0.000000000000000,1041300.000000000000000
,31237,0.000000000000000,354600.000000000000000,9701100.000000000000000
,31240,0.000000000000000,706500.000000000000000,0.000000000000000
,31257,0.000000000000000,6038100.000000000000000,0.000000000000000
,31268,0.000000000000000,0.000000000000000,331200.000000000000000
,31269,0.000000000000000,3949200.000000000000000,0.000000000000000
,31275,0.000000000000000,0.000000000000000,4815000.000000000000000
,31280,0.000000000000000,1377000.000000000000000,0.000000000000000
,31308,0.000000000000000,10158300.000000000000000,0.000000000000000
,31312,0.000000000000000,3759300.000000000000000,2700.000000000000000
,31316,0.000000000000000,0.000000000000000,6604200.000000000000000
,31319,0.000000000000000,671400.000000000000000,0.000000000000000
,31324,0.000000000000000,0.000000000000000,583200.000000000000000
,31337,0.000000000000000,0.000000000000000,3676500.000000000000000
,31345,2020500.000000000000000,2700900.000000000000000,0.000000000000000
,31347,0.000000000000000,0.000000000000000,152100.000000000000000
,31350,0.000000000000000,114300.000000000000000,158400.000000000000000
,31359,0.000000000000000,950400.000000000000000,698400.000000000000000
,31363,0.000000000000000,27900.000000000000000,227700.000000000000000
,31374,0.000000000000000,153900.000000000000000,943200.000000000000000
,32282,0.000000000000000,0.000000000000000,4037400.000000000000000
,32292,0.000000000000000,9384300.000000000000000,0.000000000000000
,32294,4520700.000000000000000,950400.000000000000000,0.000000000000000
,32299,0.000000000000000,0.000000000000000,180000.000000000000000
,32307,0.000000000000000,0.000000000000000,3356100.000000000000000
,32309,0.000000000000000,0.000000000000000,443700.000000000000000
,32310,0.000000000000000,0.000000000000000,7661700.000000000000000
,32314,0.000000000000000,1064700.000000000000000,0.000000000000000
,32340,0.000000000000000,0.000000000000000,7767900.000000000000000
,32342,0.000000000000000,5400.000000000000000,0.000000000000000
,32364,0.000000000000000,5005800.000000000000000,0.000000000000000
,32366,0.000000000000000,0.000000000000000,6466500.000000000000000
,32369,0.000000000000000,9632700.000000000000000,0.000000000000000
,32372,0.000000000000000,0.000000000000000,1813500.000000000000000
,32374,0.000000000000000,43200.000000000000000,0.000000000000000
,32375,0.000000000000000,947700.000000000000000,0.000000000000000
,32377,0.000000000000000,67500.000000000000000,0.000000000000000
,32378,0.000000000000000,7018200.000000000000000,0.000000000000000
,32380,0.000000000000000,1196100.000000000000000,0.000000000000000
,32381,0.000000000000000,4500.000000000000000,0.000000000000000
,32383,0.000000000000000,697500.000000000000000,0.000000000000000
,32390,0.000000000000000,0.000000000000000,9016200.000000000000000
,32391,0.000000000000000,2557800.000000000000000,0.000000000000000
,32722,0.000000000000000,0.000000000000000,2062800.000000000000000
,33258,0.000000000000000,82800.000000000000000,657900.000000000000000
,33266,0.000000000000000,0.000000000000000,182700.000000000000000
,33267,0.000000000000000,0.000000000000000,141300.000000000000000
,33281,0.000000000000000,2906100.000000000000000,0.000000000000000
,33292,0.000000000000000,1920600.000000000000000,0.000000000000000
,33302,0.000000000000000,73800.000000000000000,0.000000000000000
,33305,0.000000000000000,111600.000000000000000,0.000000000000000
,33321,0.000000000000000,2753100.000000000000000,0.000000000000000
,33322,0.000000000000000,742500.000000000000000,0.000000000000000
,33334,0.000000000000000,21600.000000000000000,0.000000000000000
,33337,0.000000000000000,0.000000000000000,372600.000000000000000
,33341,0.000000000000000,0.000000000000000,134100.000000000000000
,33343,0.000000000000000,1098900.000000000000000,843300.000000000000000
,33344,0.000000000000000,0.000000000000000,8712000.000000000000000
,33351,0.000000000000000,348300.000000000000000,0.000000000000000
,33353,0.000000000000000,3955500.000000000000000,2088900.000000000000000
,33355,0.000000000000000,0.000000000000000,643500.000000000000000
,33364,0.000000000000000,235800.000000000000000,0.000000000000000
,33366,0.000000000000000,327600.000000000000000,0.000000000000000
,33368,0.000000000000000,46800.000000000000000,0.000000000000000
,33376,0.000000000000000,18900.000000000000000,0.000000000000000
,33379,0.000000000000000,279000.000000000000000,0.000000000000000
,33384,0.000000000000000,225900.000000000000000,991800.000000000000000
,33385,0.000000000000000,0.000000000000000,10800.000000000000000
,34342,0.000000000000000,0.000000000000000,8463600.000000000000000
,34362,0.000000000000000,0.000000000000000,106200.000000000000000
,34370,0.000000000000000,0.000000000000000,526500.000000000000000
,34384,0.000000000000000,0.000000000000000,4482000.000000000000000
,34386,0.000000000000000,6160500.000000000000000,8171100.000000000000000
,34392,0.000000000000000,1447200.000000000000000,7483500.000000000000000
,34394,0.000000000000000,2536200.000000000000000,0.000000000000000
,34396,0.000000000000000,3454200.000000000000000,0.000000000000000
,34401,0.000000000000000,2326500.000000000000000,0.000000000000000
,34405,0.000000000000000,1114200.000000000000000,0.000000000000000
,34408,0.000000000000000,0.000000000000000,2809800.000000000000000
,34409,0.000000000000000,0.000000000000000,145800.000000000000000
,34411,0.000000000000000,11700.000000000000000,2440800.000000000000000
,34415,0.000000000000000,0.000000000000000,2125800.000000000000000
,34420,0.000000000000000,290700.000000000000000,0.000000000000000
,34424,0.000000000000000,0.000000000000000,3308400.000000000000000
,34429,0.000000000000000,131400.000000000000000,0.000000000000000
,34431,0.000000000000000,17100.000000000000000,0.000000000000000
,34439,0.000000000000000,2043000.000000000000000,0.000000000000000
,34450,0.000000000000000,79200.000000000000000,0.000000000000000
,35342,0.000000000000000,7542900.000000000000000,0.000000000000000
,35345,0.000000000000000,0.000000000000000,2573100.000000000000000
,35346,0.000000000000000,0.000000000000000,208800.000000000000000
,35366,0.000000000000000,3791700.000000000000000,1535400.000000000000000
,35368,0.000000000000000,2232900.000000000000000,0.000000000000000
,35404,54000.000000000000000,713700.000000000000000,0.000000000000000
,35409,0.000000000000000,271800.000000000000000,0.000000000000000
,35414,0.000000000000000,1800.000000000000000,0.000000000000000
,35425,0.000000000000000,8584200.000000000000000,0.000000000000000
,35427,0.000000000000000,941400.000000000000000,0.000000000000000
,35430,0.000000000000000,5215500.000000000000000,0.000000000000000
,35433,0.000000000000000,4455900.000000000000000,0.000000000000000
,35438,0.000000000000000,8823600.000000000000000,0.000000000000000
,35439,0.000000000000000,903600.000000000000000,596700.000000000000000
,35447,0.000000000000000,0.000000000000000,624600.000000000000000
,35450,0.000000000000000,0.000000000000000,2130300.000000000000000
,35451,0.000000000000000,0.000000000000000,2785500.000000000000000
,35454,0.000000000000000,3762000.000000000000000,1092600.000000000000000
,35455,0.000000000000000,14400.000000000000000,0.000000000000000
,35456,0.000000000000000,8835300.000000000000000,0.000000000000000
,35459,0.000000000000000,9387000.000000000000000,0.000000000000000
,35463,0.000000000000000,0.000000000000000,1188000.000000000000000
,35464,0.000000000000000,0.000000000000000,613800.000000000000000
,35465,0.000000000000000,2711700.000000000000000,0.000000000000000
,35472,0.000000000000000,923400.000000000000000,20700.000000000000000
,35479,0.000000000000000,8100.000000000000000,0.000000000000000
,35485,0.000000000000000,0.000000000000000,999000.000000000000000
,35522,0.000000000000000,16200.000000000000000,0.000000000000000
,36389,0.000000000000000,90900.000000000000000,342900.000000000000000
,36410,0.000000000000000,0.000000000000000,12841200.000000000000000
,36420,0.000000000000000,0.000000000000000,763200.000000000000000
,36474,0.000000000000000,1935900.000000000000000,443700.000000000000000
,36475,0.000000000000000,7935300.000000000000000,0.000000000000000
,36479,0.000000000000000,0.000000000000000,1371600.000000000000000
,36480,0.000000000000000,898200.000000000000000,0.000000000000000
,36481,0.000000000000000,4847400.000000000000000,0.000000000000000
,36487,0.000000000000000,0.000000000000000,900.000000000000000
,36488,0.000000000000000,650700.000000000000000,0.000000000000000
,36489,0.000000000000000,697500.000000000000000,0.000000000000000
,36490,0.000000000000000,7857000.000000000000000,0.000000000000000
,36491,0.000000000000000,167400.000000000000000,0.000000000000000
,36492,0.000000000000000,0.000000000000000,10588500.000000000000000
,36494,0.000000000000000,352800.000000000000000,5906700.000000000000000
,36499,0.000000000000000,0.000000000000000,4302900.000000000000000
,36500,0.000000000000000,0.000000000000000,31500.000000000000000
,36502,0.000000000000000,2803500.000000000000000,0.000000000000000
,36520,0.000000000000000,0.000000000000000,698400.000000000000000
,36526,0.000000000000000,586800.000000000000000,0.000000000000000
,36568,0.000000000000000,9864000.000000000000000,0.000000000000000
,36893,0.000000000000000,2504700.000000000000000,0.000000000000000
,37480,0.000000000000000,72000.000000000000000,674100.000000000000000
,37482,0.000000000000000,9037800.000000000000000,0.000000000000000
,37484,0.000000000000000,0.000000000000000,49500.000000000000000
,37486,1791000.000000000000000,0.000000000000000,0.000000000000000
,37491,0.000000000000000,14400.000000000000000,73800.000000000000000
,37495,0.000000000000000,2620800.000000000000000,0.000000000000000
,37500,0.000000000000000,0.000000000000000,2092500.000000000000000
,37501,0.000000000000000,5797800.000000000000000,0.000000000000000
,37506,0.000000000000000,0.000000000000000,2209500.000000000000000
,37509,0.000000000000000,0.000000000000000,1431000.000000000000000
,37513,356400.000000000000000,0.000000000000000,153900.000000000000000
,37522,0.000000000000000,150300.000000000000000,0.000000000000000
,37527,0.000000000000000,5400.000000000000000,0.000000000000000
,37534,0.000000000000000,0.000000000000000,490500.000000000000000
,37559,0.000000000000000,7744500.000000000000000,0.000000000000000
,37563,0.000000000000000,0.000000000000000,1454400.000000000000000
,37570,0.000000000000000,902700.000000000000000,0.000000000000000
,37571,0.000000000000000,6495300.000000000000000,15232500.000000000000000
,37574,0.000000000000000,3837600.000000000000000,0.000000000000000
,37580,0.000000000000000,2700.000000000000000,0.000000000000000
,37581,0.000000000000000,8527500.000000000000000,0.000000000000000
,37582,0.000000000000000,6358500.000000000000000,0.000000000000000
,37583,0.000000000000000,0.000000000000000,443700.000000000000000
,37586,0.000000000000000,2674800.000000000000000,0.000000000000000
,37587,0.000000000000000,3042900.000000000000000,3413700.000000000000000
,37589,1418400.000000000000000,137700.000000000000000,1420200.000000000000000
